,date,Open,Close,Volume,Price_change,stock,Positive,Negative,Neutral
356,2011-06-14,24.299999237060547,24.21999931335449,42894500,1,Microsoft,0.20735905754069486,0.06119294650852677,0.7314479947090149
357,2011-06-15,24.0,23.739999771118164,49410200,-1,Microsoft,0.05410852345327533,0.3672413257881999,0.5786501268545786
358,2011-06-16,23.75,24.0,57184100,1,Microsoft,0.03985772281885145,0.051988489925861296,0.9081538319587708
359,2011-06-17,24.21999931335449,24.26000022888184,83320400,1,Microsoft,0.16915062349289653,0.085239398603638,0.7456099602083365
360,2011-06-20,24.170000076293945,24.46999931335449,54338400,1,Microsoft,0.07456140266731379,0.0823205090127885,0.8431180864572525
361,2011-06-21,24.520000457763672,24.76000022888184,49708700,1,Microsoft,0.08082679547369473,0.02408273220062252,0.8950904488563538
362,2011-06-22,24.600000381469727,24.649999618530277,44287300,-1,Microsoft,0.08365412987768646,0.019723408855497802,0.8966224491596222
363,2011-06-23,24.440000534057617,24.6299991607666,59470400,0,Microsoft,0.023919483181089125,0.2404038337990641,0.7356766909360886
364,2011-06-24,24.51000022888184,24.299999237060547,101387200,-1,Microsoft,0.21068181120790536,0.27455527847632766,0.5147629184648395
365,2011-06-27,24.229999542236328,25.200000762939453,92044200,1,Microsoft,0.09581515844911333,0.18478748900815845,0.7193973362445831
366,2011-06-28,25.299999237060547,25.799999237060547,81032100,1,Microsoft,0.0397524554282426,0.07691187970340249,0.8833356499671936
367,2011-06-29,25.709999084472656,25.6200008392334,66051000,-1,Microsoft,0.041699331253767,0.1536704450845718,0.8046302199363708
368,2011-06-30,25.739999771118164,26.0,52535400,1,Microsoft,0.02780954788128533,0.10609851032495497,0.8660919467608134
369,2011-07-01,25.93000030517578,26.020000457763672,52906200,0,Microsoft,0.2913291188888252,0.04240267537534233,0.6662681922316551
370,2011-07-05,26.100000381469727,26.030000686645508,37805300,0,Microsoft,0.03488743895043923,0.591276486714681,0.3738361081729333
371,2011-07-06,25.96999931335449,26.32999992370605,48744200,1,Microsoft,0.09551003096359113,0.056195345840283746,0.8482946242604937
372,2011-07-07,26.489999771118164,26.770000457763672,51946500,1,Microsoft,0.03939993679523463,0.0801833036045233,0.8804167707761129
373,2011-07-08,26.540000915527344,26.920000076293945,58320700,1,Microsoft,0.049963861703872625,0.31700258795171976,0.6330335829406977
374,2011-07-11,26.6200008392334,26.6299991607666,43999800,-1,Microsoft,0.5095749907195568,0.03760337922722095,0.4528216291218996
375,2011-07-12,26.549999237060547,26.540000915527344,47319300,-1,Microsoft,0.258390245338281,0.028857299437125467,0.7127524614334106
376,2011-07-13,26.600000381469727,26.6299991607666,40861800,1,Microsoft,0.26877536252141,0.187061366935571,0.5441632270812988
377,2011-07-14,26.6200008392334,26.46999931335449,46382300,-1,Microsoft,0.08765667956322426,0.022431867662817177,0.8899114429950714
378,2011-07-15,26.46999931335449,26.780000686645508,49132400,1,Microsoft,0.061718909069895696,0.045712740160524803,0.8925683498382568
379,2011-07-18,26.6299991607666,26.59000015258789,44501900,-1,Microsoft,0.07781966030597681,0.12580235426624614,0.796377936999003
380,2011-07-19,26.809999465942383,27.540000915527344,86730600,1,Microsoft,0.0349809490144252,0.054676990956068,0.9103420376777648
381,2011-07-20,27.280000686645508,27.059999465942383,49795400,-1,Microsoft,0.05719931157571924,0.16314044075884987,0.7796602579099792
382,2011-07-21,27.040000915527344,27.100000381469727,81737400,0,Microsoft,0.40245440900325774,0.03334678746759886,0.564198812097311
383,2011-07-22,26.86000061035156,27.530000686645508,76380600,1,Microsoft,0.09634666331112383,0.15747283523281413,0.7461804449558258
384,2011-07-25,27.26000022888184,27.90999984741211,108482400,1,Microsoft,0.045750281640461465,0.25827001460960936,0.6959797135953393
385,2011-07-27,27.8799991607666,27.32999992370605,71488700,-1,Microsoft,0.05196342654526227,0.16126261856406926,0.786773955821991
386,2011-07-28,27.290000915527344,27.71999931335449,83761400,1,Microsoft,0.0202948187167445,0.3456830432017644,0.6340221352875233
387,2011-07-29,27.520000457763672,27.399999618530277,104394800,-1,Microsoft,0.272996178517739,0.13440948631614447,0.5925943396157689
388,2011-08-01,27.51000022888184,27.270000457763672,61838400,-1,Microsoft,0.08481038268655536,0.45095312036573887,0.46423651929944754
389,2011-08-02,26.979999542236328,26.799999237060547,63883100,-1,Microsoft,0.2014174908399582,0.02017293125391,0.7784096002578735
390,2011-08-03,26.82999992370605,26.920000076293945,64581200,1,Microsoft,0.15838626523812607,0.024071423647304333,0.817542294661204
391,2011-08-04,26.530000686645508,25.940000534057617,92949500,-1,Microsoft,0.0649468717165291,0.05038610054180025,0.8846670538187027
392,2011-08-05,25.96999931335449,25.68000030517578,112071700,-1,Microsoft,0.0413593724370002,0.0196439754217863,0.9389966130256652
393,2011-08-08,25.020000457763672,24.479999542236328,134257200,-1,Microsoft,0.0351769812405109,0.0234552342444658,0.9413677453994752
394,2011-08-10,24.950000762939453,24.200000762939453,127819900,-1,Microsoft,0.043308765317002895,0.306640134503444,0.6500511219104131
395,2011-08-11,24.5,25.190000534057617,90690100,1,Microsoft,0.48454233258962626,0.0255996524356305,0.48985794931650156
396,2011-08-15,25.239999771118164,25.51000022888184,56529400,1,Microsoft,0.07238911930471653,0.12943396080906192,0.7981769144535065
397,2011-08-16,25.21999931335449,25.350000381469727,54251500,-1,Microsoft,0.17115352568881853,0.05098489884819297,0.7778615823813847
398,2011-08-17,25.25,25.25,50923700,-1,Microsoft,0.19512665670897275,0.22039530519396067,0.5844780653715134
399,2011-08-18,24.56999969482422,24.670000076293945,105714200,-1,Microsoft,0.12269346928223959,0.1478503103135153,0.7294562086462975
400,2011-08-19,24.40999984741211,24.049999237060547,77397900,-1,Microsoft,0.0825119838118553,0.09778325632214539,0.8197047114372253
401,2011-08-22,24.420000076293945,23.979999542236328,54721000,-1,Microsoft,0.16590967153509456,0.0408549207883576,0.7932353963454565
402,2011-08-23,24.030000686645508,24.71999931335449,59670600,1,Microsoft,0.25599529966712,0.20684161433018738,0.5371630396693945
403,2011-08-24,24.649999618530277,24.899999618530277,45329700,1,Microsoft,0.051040293027957234,0.0388904586434364,0.9100692868232727
404,2011-08-25,25.07999992370605,24.56999969482422,48192000,-1,Microsoft,0.12384121119976038,0.15224755788221953,0.7239112304523587
405,2011-08-26,24.51000022888184,25.25,71957000,1,Microsoft,0.0481559894979,0.0350136533379554,0.9168303608894348
406,2011-08-29,25.530000686645508,25.84000015258789,38863200,1,Microsoft,0.0383068844676017,0.0704270452260971,0.8912661075592041
407,2011-08-31,26.290000915527344,26.600000381469727,59300800,1,Microsoft,0.7220369577407837,0.0655394196510315,0.2124236822128296
408,2011-09-01,26.459999084472656,26.209999084472656,60510800,-1,Microsoft,0.17061086231842637,0.0677425283938646,0.7616465985774994
409,2011-09-06,25.200000762939453,25.51000022888184,54929300,-1,Microsoft,0.036962813697755295,0.0493378769606351,0.9136993288993835
410,2011-09-07,25.690000534057617,26.0,41961000,1,Microsoft,0.08460932162900762,0.24605721111098922,0.6693334678808848
411,2011-09-08,26.0,26.21999931335449,65811900,1,Microsoft,0.06107996776700017,0.18880916945636272,0.7501108547051748
412,2011-09-09,26.0,25.739999771118164,64529200,-1,Microsoft,0.0454786419868469,0.0208890903741121,0.9336323142051696
413,2011-09-12,25.440000534057617,25.88999938964844,55046100,1,Microsoft,0.11327370814979071,0.2534867594949901,0.6332395225763321
414,2011-09-13,25.920000076293945,26.040000915527344,48792300,1,Microsoft,0.11326800473034379,0.044283644529059495,0.8424483686685562
415,2011-09-14,26.170000076293945,26.5,66739200,1,Microsoft,0.03879729906717933,0.043723696221907866,0.9174790183703104
416,2011-09-15,26.729999542236328,26.989999771118164,67808300,1,Microsoft,0.08867110311985012,0.03335997493316726,0.8779689172903696
417,2011-09-16,27.049999237060547,27.1200008392334,89681500,1,Microsoft,0.10277504334226245,0.14843601267784834,0.7487889379262924
418,2011-09-19,26.799999237060547,27.209999084472656,52324900,1,Microsoft,0.06863380856811996,0.055912915617227485,0.8754533052444458
419,2011-09-20,27.309999465942383,26.979999542236328,49211900,-1,Microsoft,0.0092510981485247,0.9669204354286194,0.0238284245133399
420,2011-09-21,27.049999237060547,25.989999771118164,72750700,-1,Microsoft,0.11990529609223205,0.03760655069102841,0.84248814980189
421,2011-09-22,25.299999237060547,25.059999465942383,96278300,-1,Microsoft,0.3290595449507236,0.022470391045014,0.6484700714548429
422,2011-09-23,24.899999618530277,25.059999465942383,64768100,0,Microsoft,0.1334806393831968,0.05451333168894047,0.8120060443878174
423,2011-09-26,25.190000534057617,25.440000534057617,51057600,1,Microsoft,0.03186370742817717,0.33470203603307397,0.6334342757860819
424,2011-09-28,25.93000030517578,25.57999992370605,60736200,-1,Microsoft,0.1414494464794794,0.15621813107281918,0.7023324072360992
425,2011-09-29,25.979999542236328,25.450000762939453,63407300,-1,Microsoft,0.07616271451115603,0.33994071185588837,0.5838965773582458
426,2011-09-30,25.200000762939453,24.88999938964844,54060500,-1,Microsoft,0.062280022849639204,0.016934556886553733,0.9207854072252909
427,2011-10-03,24.71999931335449,24.530000686645508,64592500,-1,Microsoft,0.09249037876725191,0.03565799895053101,0.8718516329924265
428,2011-10-04,24.299999237060547,25.34000015258789,83485400,1,Microsoft,0.050532999138037334,0.13609955335656798,0.8133674462636312
429,2011-10-05,25.420000076293945,25.88999938964844,94061300,1,Microsoft,0.11502362681286674,0.08708384686282697,0.79789251940591
430,2011-10-06,25.899999618530277,26.34000015258789,55111400,1,Microsoft,0.14680894011897697,0.029391754684703654,0.8237993035997663
431,2011-10-07,26.34000015258789,26.25,52741600,-1,Microsoft,0.07897401766644581,0.05513059441000218,0.8658953838878207
432,2011-10-10,26.57999992370605,26.940000534057617,41815300,1,Microsoft,0.40104417006174725,0.05549303380151587,0.5434628042081991
433,2011-10-11,26.86000061035156,27.0,38826200,0,Microsoft,0.1294035464525222,0.0130540784448385,0.8575423359870911
434,2011-10-12,27.18000030517578,26.959999084472656,52489800,0,Microsoft,0.30532312331100303,0.0271675288677215,0.6675093422333399
435,2011-10-13,26.76000022888184,27.18000030517578,43823500,1,Microsoft,0.0346818789839744,0.0373297948390245,0.9279883205890656
436,2011-10-14,27.309999465942383,27.270000457763672,50947700,1,Microsoft,0.0314666666090488,0.0273040942847728,0.941229283809662
437,2011-10-17,27.11000061035156,26.979999542236328,39453300,-1,Microsoft,0.08571972139179701,0.048033808358013574,0.8662464618682861
438,2011-10-18,26.940000534057617,27.309999465942383,52487900,1,Microsoft,0.1015060562640428,0.03304670751094815,0.8654472231864929
439,2011-10-19,27.3700008392334,27.1299991607666,42880000,-1,Microsoft,0.1296600550413131,0.0110433027148246,0.8592966198921204
440,2011-10-20,27.26000022888184,27.040000915527344,76300200,-1,Microsoft,0.24893710162076685,0.048878523935046395,0.7021843675110075
441,2011-10-21,27.149999618530277,27.15999984741211,76620600,1,Microsoft,0.0811481915414333,0.20336134657263752,0.7154904901981354
442,2011-10-24,27.059999465942383,27.190000534057617,56897800,0,Microsoft,0.16340114325284955,0.025560122169554177,0.8110387623310089
443,2011-10-25,27.07999992370605,26.809999465942383,53554600,-1,Microsoft,0.06719662994146344,0.03053072560578575,0.902272641658783
444,2011-10-26,27.030000686645508,26.59000015258789,63029900,-1,Microsoft,0.32062695994973184,0.022466014046221942,0.6569070085883141
445,2011-10-27,27.1299991607666,27.25,74512400,1,Microsoft,0.12322474324277465,0.20146589992301805,0.6753093648169722
446,2011-10-28,27.13999938964844,26.979999542236328,57712100,-1,Microsoft,0.03586468907694017,0.11367516592144959,0.8504601319630941
447,2011-10-31,26.76000022888184,26.6299991607666,46799000,-1,Microsoft,0.0493790507316589,0.0151616092771291,0.935459315776825
448,2011-11-02,26.100000381469727,26.01000022888184,53533100,0,Microsoft,0.0908702860275904,0.15183738960574067,0.757292370001475
449,2011-11-03,26.239999771118164,26.530000686645508,65836100,1,Microsoft,0.0956676231165017,0.1535437385152493,0.7507886192096132
450,2011-11-04,26.3799991607666,26.25,36549200,-1,Microsoft,0.03107688575983044,0.37658647261559963,0.5923366069793701
451,2011-11-07,26.209999084472656,26.799999237060547,42589700,1,Microsoft,0.30272786319255823,0.05955088511109347,0.637721249833703
452,2011-11-08,27.01000022888184,27.15999984741211,47822500,1,Microsoft,0.23154164315201334,0.24340865109115836,0.5250496994704008
453,2011-11-09,26.59000015258789,26.200000762939453,62950900,-1,Microsoft,0.6106471121311188,0.0130273373797535,0.376325565079848
454,2011-11-10,26.46999931335449,26.280000686645508,32514400,1,Microsoft,0.04698851797729725,0.02371549326926465,0.9292959868907928
455,2011-11-11,26.57999992370605,26.90999984741211,37903000,1,Microsoft,0.07466565134624636,0.032247370419402864,0.8930869499842325
456,2011-11-14,26.8799991607666,26.76000022888184,34199200,-1,Microsoft,0.309470172971487,0.07894486933946605,0.6115849316120148
457,2011-11-15,26.559999465942383,26.739999771118164,43874200,0,Microsoft,0.17040355337990654,0.07109877912120682,0.7584976553916931
458,2011-11-16,26.46999931335449,26.06999969482422,53262800,-1,Microsoft,0.05622986815869806,0.33269885629415513,0.6110712558031082
459,2011-11-17,26.01000022888184,25.540000915527344,70977500,-1,Microsoft,0.08724747528322037,0.1253199490020051,0.7874325886368752
460,2011-11-18,25.479999542236328,25.299999237060547,47626200,-1,Microsoft,0.0520648142943779,0.2174032206336657,0.7305319607257843
461,2011-11-21,25.239999771118164,25.0,61882500,-1,Microsoft,0.2768251701657261,0.4187504935211369,0.3044243399053812
462,2011-11-22,24.88999938964844,24.790000915527344,49204500,-1,Microsoft,0.04935618750751014,0.25339527763426306,0.6972484827041626
463,2011-11-23,24.61000061035156,24.46999931335449,49099700,-1,Microsoft,0.3816486084833741,0.2587416982278228,0.3596096783876419
464,2011-11-25,24.3799991607666,24.299999237060547,26164600,-1,Microsoft,0.07071040011942384,0.2814878337085247,0.6478017568588257
465,2011-11-28,24.940000534057617,24.8700008392334,46766700,1,Microsoft,0.0428097108379006,0.2829577946104109,0.6742324915248901
466,2011-11-29,24.81999969482422,24.84000015258789,40917100,0,Microsoft,0.14883731088290605,0.193002890329808,0.6581598073244095
467,2011-11-30,25.3700008392334,25.57999992370605,81350900,1,Microsoft,0.1838821619749069,0.0302560422569513,0.7858617901802063
468,2011-12-01,25.559999465942383,25.280000686645508,48545400,-1,Microsoft,0.07359966076910493,0.23465742520056657,0.6917428709566593
469,2011-12-02,25.59000015258789,25.21999931335449,52293800,0,Microsoft,0.0856703569491704,0.05297954535732663,0.8613500893115997
470,2011-12-05,25.780000686645508,25.700000762939453,56818400,1,Microsoft,0.09853497599916797,0.09889581280627414,0.8025692020143781
471,2011-12-06,25.809999465942383,25.65999984741211,46175300,0,Microsoft,0.1987259283661842,0.05001735724508757,0.7512567043304443
472,2011-12-07,25.670000076293945,25.600000381469727,62667000,0,Microsoft,0.12391354391972219,0.018733186957736767,0.8573532700538635
473,2011-12-08,25.479999542236328,25.399999618530277,60522200,-1,Microsoft,0.09106873876104749,0.17209977974804735,0.7368315110603968
474,2011-12-09,25.520000457763672,25.700000762939453,53788500,1,Microsoft,0.2064456858982642,0.057079652634759705,0.7364746630191803
475,2011-12-12,25.40999984741211,25.51000022888184,38945900,-1,Microsoft,0.3566949125379324,0.08631502161733802,0.5569900758564472
476,2011-12-13,25.75,25.76000022888184,54581100,1,Microsoft,0.34766823177536327,0.076479520338277,0.5758522426088651
477,2011-12-14,25.71999931335449,25.59000015258789,47926400,-1,Microsoft,0.10748941302299495,0.23242558632045984,0.6600849986076355
478,2011-12-15,25.71999931335449,25.559999465942383,46213900,0,Microsoft,0.04150743596255775,0.03271037247031925,0.9257822036743164
479,2011-12-16,25.670000076293945,26.0,101408100,1,Microsoft,0.21402143314480782,0.4134763330221176,0.3725022226572037
480,2011-12-19,26.020000457763672,25.530000686645508,52258300,-1,Microsoft,0.0262036547064781,0.9109826683998108,0.0628137290477752
481,2011-12-20,25.86000061035156,26.030000686645508,60767600,1,Microsoft,0.0311901960521936,0.0274722706526517,0.941337525844574
482,2011-12-21,26.01000022888184,25.76000022888184,64132500,-1,Microsoft,0.19805872905999422,0.16576463368255642,0.6361766420304775
483,2011-12-22,25.81999969482422,25.809999465942383,35794100,0,Microsoft,0.08799678720533843,0.044789775833487436,0.8672134160995484
484,2011-12-23,25.90999984741211,26.030000686645508,23205800,1,Microsoft,0.1395718767307698,0.4970958847552538,0.363332299515605
485,2011-12-27,25.959999084472656,26.040000915527344,21287200,0,Microsoft,0.0294761080294847,0.1096584647893905,0.8608654737472534
486,2011-12-28,26.11000061035156,25.81999969482422,29822500,-1,Microsoft,0.10976899042725555,0.01886733714491125,0.871363639831543
487,2011-12-29,25.950000762939453,26.020000457763672,22616900,1,Microsoft,0.11723261093720788,0.0395414163358509,0.843225970864296
488,2011-12-30,26.0,25.959999084472656,27395700,0,Microsoft,0.2736796736717224,0.0237007811665534,0.7026195526123047
489,2012-01-03,26.549999237060547,26.770000457763672,64731500,1,Microsoft,0.4500097632408142,0.0101212384179234,0.5398690104484558
490,2012-01-04,26.81999969482422,27.399999618530277,80516100,1,Microsoft,0.043694139923900324,0.04304724326357243,0.9132585972547531
491,2012-01-05,27.3799991607666,27.68000030517578,56081400,1,Microsoft,0.19269268494099376,0.0250429837033152,0.7822642922401428
492,2012-01-06,27.530000686645508,28.11000061035156,99455500,1,Microsoft,0.03140639886260025,0.04881985299289225,0.9197737872600555
493,2012-01-09,28.049999237060547,27.739999771118164,59706800,-1,Microsoft,0.362391497194767,0.01954948157072064,0.6180590242147446
494,2012-01-10,27.93000030517578,27.84000015258789,60014400,1,Microsoft,0.2552993558347225,0.14331140927970407,0.6013892292976379
495,2012-01-11,27.43000030517578,27.71999931335449,65582400,-1,Microsoft,0.16408648714423174,0.02033707126975055,0.8155764043331146
496,2012-01-12,27.8700008392334,28.0,49370800,1,Microsoft,0.03698955802246925,0.25516422418877477,0.707846213132143
497,2012-01-13,27.93000030517578,28.25,60196100,1,Microsoft,0.0777592100203037,0.027362830936908698,0.8948780000209808
498,2012-01-17,28.399999618530277,28.26000022888184,72395300,0,Microsoft,0.0419988764915615,0.4642850183881819,0.4937160685658455
499,2012-01-18,28.309999465942383,28.229999542236328,64860600,0,Microsoft,0.13210754043289588,0.22525237314403054,0.6426401053156171
500,2012-01-19,28.15999984741211,28.1200008392334,74053500,-1,Microsoft,0.029640111451347633,0.4129088434080283,0.5574510705967745
501,2012-01-20,28.81999969482422,29.709999084472656,165902900,1,Microsoft,0.037615068256855,0.11633085459470746,0.8460540473461151
502,2012-01-23,29.549999237060547,29.729999542236328,76078100,0,Microsoft,0.1414538640528917,0.4392968714237213,0.4192492663860321
503,2012-01-24,29.46999931335449,29.34000015258789,51703300,-1,Microsoft,0.10722650513052934,0.2560511855408549,0.6367223139852285
504,2012-01-25,29.06999969482422,29.559999465942383,59231700,1,Microsoft,0.12373066134750839,0.01908207335509355,0.8571873009204865
505,2012-01-26,29.61000061035156,29.5,49102800,0,Microsoft,0.08744775038212535,0.22484423592686648,0.687708000652492
506,2012-01-27,29.450000762939453,29.229999542236328,44187700,-1,Microsoft,0.044221365824341705,0.024299219250679,0.9314793944358826
507,2012-01-30,28.96999931335449,29.61000061035156,51114800,1,Microsoft,0.03444828651845452,0.36367036662995816,0.6018813610076904
508,2012-01-31,29.65999984741211,29.530000686645508,50572400,-1,Microsoft,0.4195071458816528,0.0108746150508522,0.5696182250976562
509,2012-02-01,29.790000915527344,29.88999938964844,67409900,1,Microsoft,0.03988779149949544,0.04195919632911678,0.9181529998779296
510,2012-02-02,29.899999618530277,29.950000762939453,52223300,0,Microsoft,0.12793055203344136,0.0813483550612415,0.7907210758754185
511,2012-02-03,30.13999938964844,30.239999771118164,41838500,1,Microsoft,0.039437259236971466,0.14039683217803636,0.8201659321784973
512,2012-02-06,30.040000915527344,30.200000762939453,28039700,0,Microsoft,0.02819871366955335,0.3068594844080507,0.6649418100714684
513,2012-02-07,30.149999618530277,30.350000381469727,39242400,1,Microsoft,0.08765639896903717,0.09697094825761653,0.8153726543698993
514,2012-02-08,30.26000022888184,30.65999984741211,49659100,1,Microsoft,0.057410274166613776,0.2959517748095095,0.6466379463672638
515,2012-02-09,30.68000030517578,30.770000457763672,50481600,1,Microsoft,0.298389342923959,0.0323803148542841,0.6692303468783697
516,2012-02-10,30.63999938964844,30.5,44605300,-1,Microsoft,0.0360437259078025,0.0422000363469123,0.921756148338318
517,2012-02-13,30.6299991607666,30.57999992370605,33319800,1,Microsoft,0.09100165901084738,0.0706225226943691,0.8383757968743643
518,2012-02-14,30.32999992370605,30.25,59644000,-1,Microsoft,0.0467332005500793,0.0663474351167678,0.8869194388389587
519,2012-02-15,30.32999992370605,30.049999237060547,43311300,-1,Microsoft,0.3533659474924206,0.3227241616696119,0.32390990853309626
520,2012-02-16,30.309999465942383,31.290000915527344,94705100,1,Microsoft,0.05519576619068777,0.024070052430033666,0.920734167098999
521,2012-02-17,31.200000762939453,31.25,70036500,0,Microsoft,0.3112010955810547,0.20949924550950524,0.4792996793985367
522,2012-02-21,31.18000030517578,31.440000534057617,50829900,1,Microsoft,0.3362923978517453,0.2225178868199388,0.4411897162596385
523,2012-02-22,31.450000762939453,31.270000457763672,49253200,-1,Microsoft,0.18704506149515504,0.23054765653796488,0.5824072454124689
524,2012-02-23,31.200000762939453,31.3700008392334,35034700,1,Microsoft,0.08961338195949789,0.11876991786994036,0.7916166990995407
525,2012-02-24,31.479999542236328,31.479999542236328,35575400,1,Microsoft,0.11014084021250403,0.057179531703392635,0.8326796491940817
526,2012-02-27,31.239999771118164,31.350000381469727,34568400,-1,Microsoft,0.21032925182953474,0.1298153324751183,0.6598554225638509
527,2012-02-28,31.40999984741211,31.8700008392334,45230600,1,Microsoft,0.03239540848881005,0.45593952015042305,0.5116650201380253
528,2012-02-29,31.88999938964844,31.739999771118164,59323600,-1,Microsoft,0.10375825005273019,0.0204971631368001,0.8757445613543192
529,2012-03-01,31.93000030517578,32.290000915527344,77344100,1,Microsoft,0.13709819378952184,0.06518407414356862,0.7977177368270026
530,2012-03-02,32.310001373291016,32.08000183105469,47314200,-1,Microsoft,0.2144573219120502,0.015090913046151351,0.7704517543315887
531,2012-03-05,32.0099983215332,31.799999237060547,45240000,-1,Microsoft,0.09951824218862582,0.27525321911606526,0.6252285567008786
532,2012-03-06,31.540000915527344,31.559999465942383,51932900,-1,Microsoft,0.09966752212494609,0.07761971303261812,0.8227127641439438
533,2012-03-07,31.670000076293945,31.84000015258789,34340400,1,Microsoft,0.436276120133698,0.037763028405606726,0.5259608551859856
534,2012-03-08,32.040000915527344,32.0099983215332,36747400,1,Microsoft,0.0334151573479175,0.041320115327835,0.9252647459506989
535,2012-03-09,32.099998474121094,31.989999771118164,34628400,0,Microsoft,0.2883707331493497,0.02469117520377035,0.6869380176067352
536,2012-03-12,31.96999931335449,32.040000915527344,34073600,0,Microsoft,0.1269989013671875,0.0324296206235885,0.8405715227127075
537,2012-03-13,32.2400016784668,32.66999816894531,48951700,1,Microsoft,0.4567912481725216,0.0455387448891997,0.4976700432598591
538,2012-03-14,32.529998779296875,32.77000045776367,41986900,1,Microsoft,0.08106786385178563,0.07673210892826314,0.8422000288963318
539,2012-03-15,32.790000915527344,32.849998474121094,49068300,0,Microsoft,0.0746608367189765,0.03123254841193555,0.8941066265106201
540,2012-03-16,32.90999984741211,32.599998474121094,65626400,-1,Microsoft,0.0699000377207994,0.44081538915634155,0.48928454890847206
541,2012-03-19,32.540000915527344,32.20000076293945,44789200,-1,Microsoft,0.1874726451933384,0.0126903749381502,0.7998369733492533
542,2012-03-20,32.099998474121094,31.989999771118164,41566800,-1,Microsoft,0.029978787526488304,0.2540050409734249,0.7160161733627319
543,2012-03-21,31.959999084472656,31.90999984741211,37928600,-1,Microsoft,0.04464852809906,0.0288231186568737,0.9265283346176147
544,2012-03-22,31.809999465942383,32.0,31749500,1,Microsoft,0.09371580556035042,0.053844757998983,0.8524394234021505
545,2012-03-23,32.099998474121094,32.0099983215332,35912200,0,Microsoft,0.0726190195418894,0.22728868992999193,0.7000922858715057
546,2012-03-26,32.189998626708984,32.59000015258789,36758300,1,Microsoft,0.07680074882227923,0.31132091663312167,0.6118783326819539
547,2012-03-27,32.650001525878906,32.52000045776367,36274900,0,Microsoft,0.10032746009528636,0.28809254453517497,0.6115800142288208
548,2012-03-28,32.52000045776367,32.189998626708984,41344800,-1,Microsoft,0.20118577964603895,0.22552177216857672,0.5732924431562424
549,2012-03-29,32.060001373291016,32.119998931884766,37038500,0,Microsoft,0.09149148703242338,0.22776717273518443,0.6807413517187039
550,2012-03-30,32.400001525878906,32.2599983215332,31749400,1,Microsoft,0.18719281256198878,0.33878263682126997,0.4740245297551155
551,2012-04-02,32.220001220703125,32.290000915527344,35853600,0,Microsoft,0.1622436493635177,0.0338910687714815,0.8038652241230011
552,2012-04-03,32.15999984741211,31.940000534057617,42752100,-1,Microsoft,0.03348206449300045,0.5097407549619675,0.4567771777510643
553,2012-04-04,31.65999984741211,31.209999084472656,49455900,-1,Microsoft,0.05204808898270125,0.16970325394400526,0.7782486730388233
554,2012-04-05,31.149999618530277,31.520000457763672,50368600,1,Microsoft,0.03776644989848134,0.2703295983374119,0.6919039368629456
555,2012-04-09,31.21999931335449,31.100000381469727,31056400,-1,Microsoft,0.28279024814920767,0.24594826863280364,0.4712614731064865
556,2012-04-10,31.059999465942383,30.46999931335449,54131300,-1,Microsoft,0.14842152861612185,0.09940582261021645,0.7521726531641824
557,2012-04-11,30.43000030517578,30.350000381469727,43014000,-1,Microsoft,0.07431177182921336,0.4033451553966318,0.5223430687827724
558,2012-04-12,30.479999542236328,30.979999542236328,38304000,1,Microsoft,0.027672989914814598,0.06242408355077103,0.9099028905232748
559,2012-04-13,30.88999938964844,30.809999465942383,39749200,-1,Microsoft,0.11856755738457041,0.059171188622713033,0.8222612539927164
560,2012-04-16,30.989999771118164,31.07999992370605,38124800,1,Microsoft,0.5578054413199425,0.011725337710231501,0.4304692670702934
561,2012-04-17,31.270000457763672,31.440000534057617,34361500,1,Microsoft,0.3058956637978553,0.08052183408290145,0.6135824896395207
562,2012-04-18,31.280000686645508,31.13999938964844,40552900,-1,Microsoft,0.05040092207491395,0.030241014435887302,0.9193580448627472
563,2012-04-19,31.1299991607666,31.01000022888184,54781200,-1,Microsoft,0.16720182783901688,0.2296229016035795,0.6031752828508615
564,2012-04-20,32.150001525878906,32.41999816894531,106045000,1,Microsoft,0.03714920650236302,0.278201412409544,0.6846493980847299
565,2012-04-23,32.310001373291016,32.119998931884766,61398200,-1,Microsoft,0.1625782517450196,0.07824868775371989,0.7591730537159103
566,2012-04-24,32.209999084472656,31.920000076293945,40871100,-1,Microsoft,0.1068198734428733,0.17699474049732086,0.7161853811703622
567,2012-04-25,31.920000076293945,32.20000076293945,62495500,1,Microsoft,0.22994435237099722,0.2853548646283646,0.4847007791201274
568,2012-04-26,32.119998931884766,32.11000061035156,40308100,-1,Microsoft,0.047698334325104924,0.2526363786309957,0.6996653079986572
569,2012-04-27,32.119998931884766,31.979999542236328,41419100,-1,Microsoft,0.036319399811327424,0.4926214266568422,0.4710591658949852
570,2012-04-30,31.979999542236328,32.02000045776367,35697200,0,Microsoft,0.23900586515665054,0.15106965233571829,0.6099244751036167
571,2012-05-01,32.04999923706055,32.0099983215332,43832300,0,Microsoft,0.15011943721522883,0.04082939230526483,0.8090511659781138
572,2012-05-02,31.850000381469727,31.799999237060547,37385300,-1,Microsoft,0.06793831707909702,0.028801857260987097,0.903259813785553
573,2012-05-03,31.8799991607666,31.76000022888184,31501300,0,Microsoft,0.06309636309742922,0.02554491255432364,0.9113587141036987
574,2012-05-04,31.450000762939453,30.979999542236328,57927200,-1,Microsoft,0.05252558155916625,0.2585074030794203,0.6889670172240585
